# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = r_slds_simp_model
# start_datetime = 2024-03-12 18:50:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpDXnnRD/standata-a0857f18df4c.json
# init = 2 (Default)
# random
#   seed = 1343000617
# output
#   file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-simp-202403121950-2-1cd788.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-simp-profile-202403121950-2-77282c.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=r-slds-simp_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Z_A.1.1.1,Z_A.2.1.1,Z_A.3.1.1,Z_A.1.2.1,Z_A.2.2.1,Z_A.3.2.1,Z_A.1.1.2,Z_A.2.1.2,Z_A.3.1.2,Z_A.1.2.2,Z_A.2.2.2,Z_A.3.2.2,z_b.1.1,z_b.2.1,z_b.3.1,z_b.1.2,z_b.2.2,z_b.3.2,L_Q.1.1.1,L_Q.2.1.1,L_Q.3.1.1,L_Q.1.2.1,L_Q.2.2.1,L_Q.3.2.1,L_Q.1.1.2,L_Q.2.1.2,L_Q.3.1.2,L_Q.1.2.2,L_Q.2.2.2,L_Q.3.2.2,sigma_Q_unif.1.1,sigma_Q_unif.2.1,sigma_Q_unif.3.1,sigma_Q_unif.1.2,sigma_Q_unif.2.2,sigma_Q_unif.3.2,Z_R.1.1.1,Z_R.2.1.1,Z_R.3.1.1,Z_R.1.2.1,Z_R.2.2.1,Z_R.3.2.1,Z_R.1.1.2,Z_R.2.1.2,Z_R.3.1.2,Z_R.1.2.2,Z_R.2.2.2,Z_R.3.2.2,z_r.1.1,z_r.2.1,z_r.3.1,z_r.1.2,z_r.2.2,z_r.3.2,A.1.1.1,A.2.1.1,A.3.1.1,A.1.2.1,A.2.2.1,A.3.2.1,A.1.1.2,A.2.1.2,A.3.1.2,A.1.2.2,A.2.2.2,A.3.2.2,b.1.1,b.2.1,b.3.1,b.1.2,b.2.2,b.3.2,Q.1.1.1,Q.2.1.1,Q.3.1.1,Q.1.2.1,Q.2.2.1,Q.3.2.1,Q.1.1.2,Q.2.1.2,Q.3.1.2,Q.1.2.2,Q.2.2.2,Q.3.2.2,sigma_Q.1.1,sigma_Q.2.1,sigma_Q.3.1,sigma_Q.1.2,sigma_Q.2.2,sigma_Q.3.2,R.1.1.1,R.2.1.1,R.3.1.1,R.1.2.1,R.2.2.1,R.3.2.1,R.1.1.2,R.2.1.2,R.3.1.2,R.1.2.2,R.2.2.2,R.3.2.2,r.1.1,r.2.1,r.3.1,r.1.2,r.2.2,r.3.2,z_star.1,z_star.2,z_star.3,z_star.4,z_star.5,z_star.6,z_star.7,z_star.8,z_star.9,z_star.10,z_star.11,z_star.12,z_star.13,z_star.14,z_star.15,z_star.16,z_star.17,z_star.18,z_star.19,z_star.20,z_star.21,z_star.22,z_star.23,z_star.24,z_star.25,z_star.26,z_star.27,z_star.28,z_star.29,z_star.30,z_star.31,z_star.32,z_star.33,z_star.34,z_star.35,z_star.36,z_star.37,z_star.38,z_star.39,z_star.40,z_star.41,z_star.42,z_star.43,z_star.44,z_star.45,z_star.46,z_star.47,z_star.48,z_star.49,z_star.50,z_star.51,z_star.52,z_star.53,z_star.54,z_star.55,z_star.56,z_star.57,z_star.58,z_star.59,z_star.60,z_star.61,z_star.62,z_star.63,z_star.64,z_star.65,z_star.66,z_star.67,z_star.68,z_star.69,z_star.70,z_star.71,z_star.72,z_star.73,z_star.74,z_star.75,z_star.76,z_star.77,z_star.78,z_star.79,z_star.80,z_star.81,z_star.82,z_star.83,z_star.84,z_star.85,z_star.86,z_star.87,z_star.88,z_star.89,z_star.90,z_star.91,z_star.92,z_star.93,z_star.94,z_star.95,z_star.96,z_star.97,z_star.98,z_star.99,z_star.100,z_star.101,z_star.102,z_star.103,z_star.104,z_star.105,z_star.106,z_star.107,z_star.108,z_star.109,z_star.110,z_star.111,z_star.112,z_star.113,z_star.114,z_star.115,z_star.116,z_star.117,z_star.118,z_star.119,z_star.120,z_star.121,z_star.122,z_star.123,z_star.124,z_star.125,z_star.126,z_star.127,z_star.128,z_star.129,z_star.130,z_star.131,z_star.132,z_star.133,z_star.134,z_star.135,z_star.136,z_star.137,z_star.138,z_star.139,z_star.140,z_star.141,z_star.142,z_star.143,z_star.144,z_star.145,z_star.146,z_star.147,z_star.148,z_star.149,z_star.150,z_star.151,z_star.152,z_star.153,z_star.154,z_star.155,z_star.156,z_star.157,z_star.158,z_star.159,z_star.160,z_star.161,z_star.162,z_star.163,z_star.164,z_star.165,z_star.166,z_star.167,z_star.168,z_star.169,z_star.170,z_star.171,z_star.172,z_star.173,z_star.174,z_star.175,z_star.176,z_star.177,z_star.178,z_star.179,z_star.180,z_star.181,z_star.182,z_star.183,z_star.184,z_star.185,z_star.186,z_star.187,z_star.188,z_star.189,z_star.190,z_star.191,z_star.192,z_star.193,z_star.194,z_star.195,z_star.196,z_star.197,z_star.198,z_star.199,z_star.200,z_star.201,z_star.202,z_star.203,z_star.204,z_star.205,z_star.206,z_star.207,z_star.208,z_star.209,z_star.210,z_star.211,z_star.212,z_star.213,z_star.214,z_star.215,z_star.216,z_star.217,z_star.218,z_star.219,z_star.220,z_star.221,z_star.222,z_star.223,z_star.224,z_star.225,z_star.226,z_star.227,z_star.228,z_star.229,z_star.230,z_star.231,z_star.232,z_star.233,z_star.234,z_star.235,z_star.236,z_star.237,z_star.238,z_star.239,z_star.240
-1407.78,0.830589,0.0103397,8,255,0,1430.96,-0.347183,-0.465843,-0.501814,1.10254,0.641226,-1.08463,-1.10892,1.89516,-0.505208,-0.331125,-1.41515,-1.08319,-3.17252,3.29861,-0.0638031,-3.20527,3.27505,-0.0538882,1,1,1,-0.0146345,0.103236,-0.220385,0,0,0,0.999893,0.994657,0.975413,1.55582,1.52926,1.53657,1.55216,1.53685,1.53841,-1.02307,-1.2219,-0.903106,1.32877,0.212327,-0.34415,-0.00213504,-0.15948,0.0979645,0.0461268,-1.0019,1.67764,1.72888,-2.83341,-2.78602,2.26151,-1.66104,0.424765,0.826409,0.598548,0.749093,0.551271,0.876183,-0.542317,-0.554461,0.392012,-0.252604,0.834437,0.123893,0.458407,0.159785,32.9861,-32.523,-0.167718,32.7505,31.3461,6.67645,2.40636,2.92024,-0.0785284,0.303994,-0.680246,0,0,0,5.36541,2.92893,3.01074,6.67645,2.40636,2.92024,5.36598,2.94467,3.08663,-0.0230686,-0.221895,0.096894,1.32877,0.212327,-0.34415,-0.00213504,-0.15948,0.0979645,1.04613,-0.00189589,2.67764,2.72888,-1.83341,-1.78602,3.26151,-0.661045,1.42476,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1405.21,0.993016,0.0103397,9,511,0,1434.74,-0.343961,-0.384219,-0.872661,1.12639,0.662445,-1.04694,-1.09493,1.82317,-0.884058,-0.333344,-1.42804,-1.06801,-3.21631,3.15066,-0.132812,-3.11802,3.14104,-0.218653,1,1,1,-0.301348,0.233974,-0.080525,0,0,0,0.953514,0.972243,0.996753,1.55242,1.53333,1.53131,1.55323,1.53697,1.54456,-1.0176,-1.09007,-1.11551,0.093232,-0.094659,1.32093,-0.00392067,-0.157823,-0.126993,1.12182,-0.449116,1.40017,1.36169,-2.58445,-3.74236,0.304133,-2.27417,0.373598,0.828019,0.63936,0.563669,0.563197,0.886793,-0.523471,-0.547465,0.356012,-0.442029,0.833328,0.117452,0.465994,-0.278152,31.5066,-33.2131,0.704758,31.4104,29.6984,5.44249,2.66786,2.53117,-1.71569,0.691353,-0.306819,0,0,0,5.42871,2.87281,3.79785,5.44249,2.66786,2.53117,5.69337,2.95483,3.81023,-0.0175988,-0.0900659,-0.115512,0.093232,-0.094659,1.32093,-0.00392067,-0.157823,-0.126993,2.12182,0.550884,2.40017,2.36169,-1.58445,-2.74236,1.30413,-1.27417,1.3736,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1398.27,0.998596,0.0103397,9,511,0,1423.23,-0.333999,-0.341757,-0.537266,1.11824,0.202768,-1.38762,-1.09489,1.76309,-0.53579,-0.333165,-0.987934,-1.39395,-3.07367,3.32192,0.0270783,-3.22373,3.32271,-0.0621825,1,1,1,-0.125175,0.0697024,-0.0667579,0,0,0,0.992135,0.997568,0.997769,1.55476,1.53356,1.53568,1.55396,1.54192,1.53477,-1.03309,-1.39604,-0.822047,0.687832,0.455083,-0.826821,0.000384556,0.219149,0.16642,-0.760318,-0.863501,-1.38782,4.32122,-2.91327,-4.32716,-0.744016,-2.40437,-0.101447,0.833001,0.660591,0.731367,0.55912,0.656954,-0.693808,-0.547447,0.325977,-0.267895,0.833418,0.337502,0.303024,1.14828,33.2192,-31.6142,-0.352383,33.2271,31.2631,6.23459,2.68416,2.84649,-0.743364,0.241338,-0.185199,0,0,0,5.8919,3.45398,2.768,6.23459,2.68416,2.84649,5.93861,3.4624,2.77418,-0.0330904,-0.396036,0.177953,0.687832,0.455083,-0.826821,0.000384556,0.219149,0.16642,0.239682,0.136499,-0.387816,5.32122,-1.91327,-3.32716,0.255984,-1.40437,0.898553,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1395.13,0.990644,0.0103397,9,511,0,1412.53,-0.340676,-0.379936,-0.855687,1.12539,0.410604,-1.11517,-1.09577,1.82002,-0.856231,-0.333832,-1.17142,-1.11987,-3.23255,3.18251,0.0328076,-3.05593,3.14013,-0.0684277,1,1,1,-0.101703,0.257945,-0.229463,0,0,0,0.994815,0.96616,0.973317,1.5529,1.53489,1.53306,1.55166,1.54082,1.53946,-1.01128,-1.10379,-1.15457,-1.01699,-0.184635,1.07213,-0.000650793,0.0216883,-0.159203,0.949077,-0.292356,1.49395,1.64205,-1.83256,-3.42009,0.462003,-1.9713,0.924004,0.829662,0.641502,0.572157,0.562695,0.760872,-0.557583,-0.547884,0.354439,-0.428116,0.833084,0.24576,0.440064,-0.44055,31.8251,-31.5569,1.32561,31.4013,31.2007,5.58824,2.78418,2.64853,-0.531503,0.860202,-0.73191,0,0,0,5.19892,3.22198,3.10456,5.58824,2.78418,2.64853,5.22602,3.33483,3.18967,-0.0112782,-0.103792,-0.154575,-1.01699,-0.184635,1.07213,-0.000650793,0.0216883,-0.159203,1.94908,0.707644,2.49395,2.64205,-0.832564,-2.42009,1.462,-0.971298,1.924,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1393.12,0.968915,0.0103397,9,511,0,1414.55,-0.347452,-0.482261,-0.641509,1.12713,0.488403,-1.39623,-1.10718,1.90772,-0.657518,-0.335617,-1.26826,-1.40116,-3.15936,3.28565,-0.142723,-3.10042,3.24536,-0.0826021,1,1,1,-0.263811,0.0535592,-0.0651829,0,0,0,0.964574,0.998565,0.997873,1.55385,1.52661,1.53363,1.55437,1.54073,1.53599,-1.02343,-1.30686,-0.819688,1.561,0.815907,-0.712963,-0.00291429,0.0976985,0.168007,-0.65854,-0.512559,-0.81075,2.98743,-2.56821,-4.5561,-0.0867868,-1.81476,-1.00125,0.826274,0.590339,0.679246,0.563566,0.799772,-0.698117,-0.55359,0.398291,-0.328759,0.832192,0.19734,0.299419,0.291298,32.8565,-33.3122,0.880706,32.4536,31.0589,5.90197,2.26142,2.68905,-1.60563,0.178081,-0.187191,0,0,0,5.87066,3.32016,2.86566,5.90197,2.26142,2.68905,6.08627,3.32493,2.87177,-0.023427,-0.30686,0.180312,1.561,0.815907,-0.712963,-0.00291429,0.0976985,0.168007,0.34146,0.487441,0.18925,3.98743,-1.56821,-3.5561,0.913213,-0.814761,-0.00124631,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1397.46,0.920398,0.0103397,9,511,0,1413.42,-0.341157,-0.183696,-0.707273,1.12547,0.17114,-1.52609,-1.09382,1.62071,-0.706685,-0.330856,-0.937143,-1.5301,-3.2361,3.21359,-0.00532198,-3.12654,3.20766,-0.0532872,1,1,1,-0.0729062,0.256607,-0.24948,0,0,0,0.997339,0.966516,0.96838,1.5533,1.53531,1.53276,1.55054,1.53918,1.54098,-1.0267,-1.19826,-1.13631,-0.991984,0.686332,-1.24543,-9.97816e-05,-0.118591,-0.143616,0.335306,-0.0723391,1.734,2.20007,-2.25714,-3.54877,-0.227956,-2.59374,0.532206,0.829422,0.739621,0.646364,0.562737,0.64114,-0.763045,-0.546909,0.254784,-0.353342,0.834572,0.362898,0.234952,-0.476042,32.1359,-31.9382,0.619501,32.0766,31.3521,5.71583,2.81683,2.62797,-0.359919,0.811406,-0.836377,0,0,0,4.92361,3.05618,3.24647,5.71583,2.81683,2.62797,4.93675,3.16206,3.35248,-0.0267046,-0.198261,-0.136315,-0.991984,0.686332,-1.24543,-9.97816e-05,-0.118591,-0.143616,1.33531,0.927661,2.734,3.20007,-1.25714,-2.54877,0.772044,-1.59374,1.53221,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1393.25,0.790252,0.0103397,9,511,0,1415.71,-0.338314,-0.666469,-0.523693,1.12623,0.543373,-1.12698,-1.09873,2.09981,-0.538034,-0.329709,-1.31209,-1.13755,-3.07876,3.28201,-0.0953812,-3.19728,3.22507,-0.114832,1,1,1,-0.244775,0.0529985,-0.0435384,0,0,0,0.96958,0.998595,0.999052,1.55378,1.52885,1.535,1.55427,1.54023,1.53476,-1.02006,-1.16632,-0.933231,0.795625,0.268005,-0.545337,0.00120639,-0.02508,0.052491,-0.0972751,-0.315377,-0.0543557,2.10628,-2.32119,-4.7185,0.16014,-1.20499,-0.640575,0.830843,0.498235,0.738153,0.563113,0.827257,-0.563491,-0.549365,0.494336,-0.269017,0.835145,0.175427,0.431227,1.09737,32.8201,-32.8388,-0.087816,32.2507,30.7366,5.87784,2.38258,2.79273,-1.48099,0.173332,-0.120779,0,0,0,5.86637,3.2659,2.77145,5.87784,2.38258,2.79273,6.05042,3.2705,2.77408,-0.0200636,-0.166316,0.0667688,0.795625,0.268005,-0.545337,0.00120639,-0.02508,0.052491,0.902725,0.684623,0.945644,3.10628,-1.32119,-3.7185,1.16014,-0.204988,0.359425,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1398.33,0.947609,0.0103397,8,255,0,1416.87,-0.347675,-0.542378,-0.496921,1.11202,0.183235,-1.60466,-1.11144,1.95399,-0.508718,-0.326174,-0.959405,-1.6049,-3.21547,3.37428,-0.0706329,-3.04116,3.18011,-0.0564973,1,1,1,-0.194691,0.161617,-0.0171284,0,0,0,0.980865,0.986854,0.999853,1.55396,1.53274,1.53278,1.55387,1.53977,1.54005,-1.0132,-1.39586,-0.923583,0.158852,-0.0850008,0.0765273,-0.00275043,0.175508,0.0647407,-1.02931,-0.750397,-0.369962,1.77447,-2.30788,-4.80431,-0.648615,-2.19133,0.73181,0.826163,0.560281,0.751539,0.55601,0.647187,-0.802328,-0.55572,0.421423,-0.254359,0.836913,0.351767,0.197548,-0.269711,33.7428,-32.5913,1.47332,31.8011,31.32,5.93732,2.62629,2.62885,-1.15033,0.520681,-0.055692,0,0,0,5.79543,3.17935,3.25097,5.93732,2.62629,2.62885,5.90849,3.22171,3.25145,-0.0132043,-0.395858,0.076417,0.158852,-0.0850008,0.0765273,-0.00275043,0.175508,0.0647407,-0.0293102,0.249603,0.630038,2.77447,-1.30788,-3.80431,0.351385,-1.19133,1.73181,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1394.49,0.998556,0.0103397,9,511,0,1417.21,-0.351021,-0.457774,-0.488966,1.11277,0.279467,-1.44365,-1.09538,1.87715,-0.498808,-0.334675,-1.06641,-1.44202,-3.21121,3.30642,-0.0708398,-3.12426,3.27922,0.020572,1,1,1,-0.207804,0.165027,-0.227518,0,0,0,0.97817,0.986289,0.973774,1.55362,1.52976,1.53813,1.55246,1.53953,1.54033,-1.02448,-1.4862,-0.864398,0.0207714,0.0619637,-0.633821,0.00096824,0.119466,0.122605,-0.613574,-0.648454,-0.544536,1.84097,-1.63277,-4.59337,-1.91623,-3.10943,0.308344,0.82449,0.602583,0.755517,0.556387,0.695304,-0.721825,-0.547691,0.383006,-0.249404,0.832662,0.298265,0.278988,-0.227175,33.0642,-32.5933,0.642376,32.7922,32.0907,5.82002,2.43579,3.05971,-1.13302,0.527587,-0.746572,0,0,0,5.33334,3.15315,3.19532,5.82002,2.43579,3.05971,5.45236,3.19698,3.28138,-0.0244753,-0.486196,0.135602,0.0207714,0.0619637,-0.633821,0.00096824,0.119466,0.122605,0.386426,0.351546,0.455464,2.84097,-0.632767,-3.59337,-0.916231,-2.10943,1.30834,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
-1397.51,0.977246,0.0103397,9,511,0,1413.91,-0.344198,-0.336572,-0.919531,1.12415,0.40817,-1.09487,-1.10096,1.77888,-0.92887,-0.333991,-1.16419,-1.10973,-3.05963,3.17012,-0.0362329,-3.05469,3.1459,-0.162218,1,1,1,-0.107721,0.195031,-0.130446,0,0,0,0.994181,0.980797,0.991455,1.55345,1.53338,1.52865,1.55283,1.54072,1.53414,-1.03187,-1.10172,-1.0803,-0.162084,0.178425,0.2903,0.00300627,0.0267759,-0.0866767,0.947026,-0.610806,0.884841,2.51538,-3.63605,-3.53251,1.61765,-1.05715,-0.306184,0.827901,0.663184,0.540234,0.562074,0.759655,-0.547433,-0.550482,0.33387,-0.464435,0.833004,0.249372,0.445135,1.28866,31.7012,-32.2473,1.33806,31.459,30.2628,5.76556,2.67136,2.37142,-0.599468,0.64825,-0.355723,0,0,0,5.53261,3.26,2.70368,5.76556,2.67136,2.37142,5.56499,3.32382,2.72698,-0.0318715,-0.101718,-0.0802994,-0.162084,0.178425,0.2903,0.00300627,0.0267759,-0.0866767,1.94703,0.389194,1.88484,3.51538,-2.63605,-2.53251,2.61765,-0.0571457,0.693816,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3
