# 14.6997, 17.9474, 10.931, 13.7299, 2.24405e-05, 3.48014e-05, 3.08601e-05, 5.50172e-05, 2.04012e-05, 3.34897e-05, 2.69505e-05, 4.92402e-05, 17.4119, 30.029, 19.4357, 37.6632, 18.0727, 28.6013, 0.00175711, 0.00350033, 0.00145923, 0.00343159, 15.7035, 59.3487, 0.34546, 0.424939, 0.697872, 0.00441862, 0.0951504, 0.00454829, 0.00471865, 0.104051, 0.00375441, 0.315386, 0.417382, 1.00961, 1.01451, 1.20173, 0.906964, 1.05456, 1.0115, 0.833971, 0.128694, 0.288051, 0.629294, 0.120418, 0.351719, 0.633143, 0.32587, 0.255461, 0.121389, 0.29474, 0.286086, 0.131381, 1.04536, 1.03129, 1.06169, 0.991453, 1.01434, 0.835714, 0.999769, 1.1167, 1.10387, 0.448961, 0.82949, 1.12179, 0.490508, 0.633066, 0.58448, 0.984583, 1.054, 1.09894
-91.2058,0.92631,0.058688,6,63,0,118.777,1.30666,0.967909,0.973973,0.117155,-0.118333,0.0433427,0.0433695,-0.238362,0.934262,-0.143856,-0.140237,-1.13586,1.51002,0.984531,0.978786,2.71734,0.60008,0.339628,-0.32008,1.0518,-0.00231438,0.197127,-0.163219,-1.48192,0.415587,20.1595,26.868,2.00259,-0.597414,1.38975,4.88305,0.609918,-0.597414,1.38975,4.88305,0.609918,3.47909,11.6765,12.2589,0.723321,-0.0890269,-0.252159,1.34172,0.173893,0.642162,1.49796,2.68353,1.66464,0.838308,0.472262,-0.925401,0.382572,3.72681,-0.251787,1.24584,0.880709,0.00117589,1.8248,2.73221,-1.41917,1.99128,0.401363,-0.882505,0.581969,0.669886,-2.30534,-0.469353,0.388847,1.83175,1.40731,-0.103293,2.71193,0.976052,2.39733,1.57666,-0.321774,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,46.3998
-96.0743,0.935144,0.058688,6,63,0,128.569,2.14068,0.976006,0.978334,4.28457,-0.077241,0.0563983,0.0527957,-1.74283,0.633449,-0.145586,-0.141518,2.47895,1.1603,0.988854,0.997957,-2.55045,0.36863,0.269068,-0.290794,1.81759,2.69362,0.0700366,-0.0274835,-1.77356,1.1617,21.101,33.6835,0.478322,0.194992,0.0843932,6.82814,0.435341,0.194992,0.0843932,6.82814,0.435341,0.203652,9.55392,15.4104,0.617421,2.36191,-0.654323,1.54021,2.38586,0.39445,1.0822,1.9214,0.875344,-0.337888,1.63282,-0.49525,-1.17316,1.03806,-0.639559,1.45222,1.29978,0.98757,1.21606,1.91293,2.50142,1.00808,-0.474532,-0.490201,0.475113,1.46887,-1.53387,-0.665091,-0.35316,1.14496,0.307578,1.24862,0.334772,1.34133,-1.49651,2.33731,3.08851,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,49.964
-94.5861,0.699724,0.058688,6,63,0,131.502,4.02886,0.975445,0.975067,-1.22968,1.15357,0.0509221,0.0533197,2.01399,0.880404,-0.13609,-0.143797,-3.61299,1.47807,0.996615,0.981786,4.55426,0.739798,0.262546,-0.311303,-1.93018,0.00461183,0.0597805,-0.112426,2.04038,0.382791,28.5823,27.143,2.03995,-0.392972,2.87655,2.81637,2.57342,-0.392972,2.87655,2.81637,2.57342,1.16829,10.395,9.19148,3.29741,0.948772,-0.97499,1.47191,1.83782,0.64409,1.1511,2.24719,1.28683,0.777072,2.69973,-0.885399,1.97815,0.0437425,-0.990383,1.22561,0.396087,0.229085,1.48566,2.23117,0.35176,2.06676,-1.35105,-0.946075,1.86234,1.1212,-1.45141,-0.714411,0.68608,1.58803,1.91553,-0.240636,0.968395,1.23525,0.746488,2.2273,-0.371653,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,47.7175
-98.4706,0.984876,0.058688,6,63,0,130.31,0.225007,0.970983,0.977992,6.89902,-1.20011,0.0461373,0.0508139,0.594217,0.0533074,-0.143453,-0.142551,9.76906,1.35545,0.992041,0.981409,1.1212,-0.383974,0.350477,-0.253215,4.56386,0.00023335,0.112725,-0.160603,1.41169,1.49938,18.1762,29.631,0.0282553,0.461274,1.85422,6.28319,-0.100004,0.461274,1.85422,6.28319,-0.100004,0.613774,10.2655,17.7739,3.65278,0.953047,-0.577337,1.90801,0.285134,1.52572,1.73998,3.10628,0.791758,1.13121,2.98503,-0.295293,0.116328,1.94836,-0.488506,1.87863,1.70816,1.85366,1.98629,3.53933,1.54438,0.17438,-0.556359,-0.229482,-0.161959,1.16801,-1.54161,-1.60481,1.08129,0.418916,0.283217,1.38097,1.12554,0.767071,2.01688,2.44802,2.38196,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,49.0599
-106.241,0.829787,0.058688,6,63,0,133.492,-0.380023,0.971568,0.978486,6.77485,0.0285958,0.0445874,0.0499258,0.480215,-1.0758,-0.141539,-0.142266,9.07375,2.32144,0.989598,0.981888,1.64023,-0.901884,0.355155,-0.251011,5.50947,0.973289,0.104158,-0.177043,-0.980412,1.26353,18.4537,29.5834,0.0224543,0.0687719,1.92945,6.43425,-0.0936146,0.0687719,1.92945,6.43425,-0.0936146,0.472263,10.2217,17.2165,2.67185,0.872151,-0.539875,2.02926,0.633011,1.42608,1.9328,3.2215,0.594946,0.919922,2.91446,-0.314483,0.097718,2.02437,-0.417806,2.00632,1.52209,1.97375,1.94277,3.68618,1.68496,0.428914,-0.410214,-0.123636,-0.376986,1.38273,-1.58187,-1.50229,1.23723,0.638331,0.185326,1.21429,1.07163,0.255159,2.07627,2.04415,2.15229,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42.1487
-98.5979,1,0.058688,6,63,0,140.481,2.41127,0.97146,0.981153,4.00172,-0.708295,0.0451432,0.0431453,-0.16576,0.492917,-0.147761,-0.137167,10.5058,0.631109,0.988819,0.983197,1.09284,0.674664,0.33238,-0.235171,2.02572,-1.06856,0.161427,-0.150445,-0.319372,1.42236,15.5691,27.8099,0.0448341,0.554172,0.049524,7.09879,-0.00548873,0.554172,0.049524,7.09879,-0.00548873,0.84697,11.3406,16.9447,0.694527,2.4826,-0.354132,1.88493,-0.145377,-0.0375486,2.05491,2.44323,1.52161,2.32942,2.44592,-0.51178,0.767602,0.846112,-0.304882,1.69348,0.642691,1.93355,2.16095,2.7421,0.931263,-0.0709781,-0.523949,-0.419171,0.7767,-0.143091,-2.12466,-1.45015,-0.474202,0.787824,0.613135,1.93271,0.864094,0.633547,1.90286,1.95673,1.36909,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,41.0771
-99.7545,0.962157,0.058688,6,63,0,135.794,-1.18082,0.975275,0.972495,3.39829,-6.74102,0.0479652,0.0546366,0.706749,-0.410222,-0.138172,-0.144831,6.31686,0.390577,0.986508,0.987949,5.10102,0.66384,0.264227,-0.331179,1.57023,-1.65338,0.132761,-0.0808648,0.46284,2.78777,32.1659,28.1204,0.310103,-0.668951,5.80709,2.50488,-0.310768,-0.668951,5.80709,2.50488,-0.310768,0.232253,9.99017,9.7842,0.507899,-0.515028,-0.699227,1.72113,2.13283,2.0868,2.26883,1.96,0.51142,-0.268419,2.16295,-1.32715,1.2697,1.1965,-0.63992,1.5847,1.32603,0.0308032,2.47983,2.42925,1.02938,1.81954,0.745594,-1.24069,1.23709,1.68913,-0.765179,-0.55065,2.38829,1.2044,1.85546,-1.2905,1.202,1.3645,0.47006,3.45252,0.628569,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,53.2999
-103.947,0.966481,0.058688,6,63,0,138.071,3.8391,0.97316,0.980593,4.2878,-15.8253,0.0449495,0.0466058,3.90346,0.941601,-0.141737,-0.140417,-3.43458,4.20566,0.985861,0.981575,-2.8368,-0.900868,0.313472,-0.261737,-0.940695,3.65231,0.10985,-0.142528,0.42505,1.10407,15.8781,29.4569,0.43322,0.225456,0.657318,7.15258,-0.3923,0.225456,0.657318,7.15258,-0.3923,0.0680384,11.8909,17.2434,0.445781,2.02969,-1.56839,0.792067,0.0808308,-0.0944599,0.929094,2.06435,1.28607,2.10659,0.640671,-0.633542,0.910805,0.773004,-1.47772,0.771482,0.0788635,1.77702,0.9101,2.30952,0.778361,0.262688,0.480456,-0.60209,0.66475,0.264684,-1.03574,-1.60654,-0.103056,0.677594,0.679514,1.75203,0.643772,0.399551,1.90527,0.443858,1.3326,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,39.8709
-105.683,0.937484,0.058688,6,63,0,136.282,1.8612,0.973105,0.974771,-2.49165,7.68004,0.0521282,0.0497123,0.100097,1.3526,-0.140869,-0.145104,7.37114,7.05061,0.988141,0.986787,1.40376,0.967714,0.351771,-0.297832,-1.46091,-2.73646,0.048524,-0.0869451,-0.600479,0.50355,30.0065,27.8511,0.135832,-0.0743447,5.19932,2.76524,-0.277603,-0.0743447,5.19932,2.76524,-0.277603,0.0281521,9.7287,10.2546,0.841864,0.116014,-0.259215,1.58395,2.22102,2.0172,1.99234,1.81083,0.909956,-0.0453826,1.53891,-0.891859,1.01055,1.11035,-0.223578,1.62228,1.87195,0.373415,2.62701,2.28922,1.278,1.55563,0.339038,-1.05772,1.46281,1.70672,-1.508,-0.83307,1.68165,1.31793,1.97484,-1.3436,1.27356,1.59936,0.146574,4.24758,0.677758,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.023
-106.791,0.923866,0.058688,6,63,0,140.32,0.199059,0.972031,0.979393,-4.68237,5.88134,0.0529557,0.0505707,-2.29816,1.33385,-0.147777,-0.143209,7.70272,7.76826,0.993539,0.993381,4.30103,-0.307949,0.313217,-0.290865,-0.0658919,-1.66512,0.0254711,-0.096024,-2.12076,0.610144,32.4841,27.2636,0.183287,0.0573571,4.53061,3.46806,-0.340692,0.0573571,4.53061,3.46806,-0.340692,0.0459077,9.35637,10.9699,1.13448,-0.27801,-0.349834,1.64851,2.41168,1.65891,2.04576,1.91845,0.501371,1.05854,1.24686,-0.583364,1.03962,1.78701,-0.299292,1.51002,1.60282,1.11464,2.34428,2.04225,1.18285,1.91936,0.426034,-1.15147,2.04243,1.0897,-2.24145,-0.538596,1.26167,1.24592,2.24635,-0.990323,1.29215,1.24777,-0.596442,3.7467,1.22128,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,51.5641
-106.999,0.940157,0.058688,6,63,0,142.542,-2.90992,0.976557,0.977701,-1.02283,-3.66388,0.0487525,0.0530729,0.724488,1.39691,-0.140277,-0.13665,-0.891216,-0.849205,0.983889,0.985859,0.056571,2.36251,0.252249,-0.277314,0.968247,-1.06976,0.14961,-0.0955386,5.96665,0.488858,19.9158,25.9764,0.0703889,-0.25562,3.78682,6.43799,-0.0417431,-0.25562,3.78682,6.43799,-0.0417431,0.678042,10.9772,12.3738,0.195069,0.901635,-0.907541,2.32393,-1.73181,0.143541,1.69543,1.42663,0.764408,0.789525,0.542588,-0.638751,0.838488,1.1821,-0.780827,2.21928,1.58048,2.25038,2.03512,1.45024,2.03919,-0.124069,0.309906,-1.13549,0.954509,-0.0306928,-1.53124,-1.2572,0.79229,0.91211,2.32633,-0.0638189,-0.012683,0.40634,2.40037,2.09664,-0.409019,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,43.1426
-103.975,0.999935,0.058688,6,63,0,144.19,-0.450732,0.980484,0.975169,-4.90099,-1.49128,0.0433196,0.0496435,-0.710508,-0.311691,-0.131582,-0.143259,-4.1338,3.69394,0.978832,0.983245,1.59868,-0.891671,0.240716,-0.293875,1.86344,-0.544558,0.170156,-0.120918,-2.37926,0.329281,22.1968,22.2948,0.0563177,-0.167463,3.0226,5.80587,0.0241282,-0.167463,3.0226,5.80587,0.0241282,0.123665,8.96466,15.5937,0.290995,1.71309,-0.656702,2.65048,-0.332103,-0.52246,1.75552,2.11954,1.54203,0.947962,0.584793,-1.21519,1.14703,0.322482,-0.552078,2.57708,3.00816,1.52713,1.82076,2.22707,1.01174,1.34265,0.038121,-1.11378,2.29155,0.451576,-0.757634,-0.884151,0.410768,1.13518,0.909728,0.230105,1.02784,1.96392,-0.0222698,1.8599,3.94507,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42.4027
-103.924,0.987181,0.058688,6,127,0,140.803,0.469511,0.9791,0.975822,-17.3879,-0.634198,0.0541571,0.0501639,-2.92966,1.03058,-0.139758,-0.146183,-13.0873,-0.379353,0.996645,0.98487,-3.86235,-2.15938,0.253817,-0.299643,4.23154,4.90765,0.0884841,-0.0911769,1.16833,3.69477,20.6103,38.002,0.0282075,1.05481,2.49548,4.04154,-0.0821107,1.05481,2.49548,4.04154,-0.0821107,0.501607,9.59924,11.7311,0.392195,0.0236304,-1.40844,2.46506,0.180267,2.59254,1.68416,1.64696,0.412964,1.47052,2.45258,-0.796606,0.151896,0.862592,-1.34551,2.47301,1.88572,0.671327,1.90268,1.93996,0.0320543,1.46314,1.9161,-1.17638,0.541882,0.496821,-0.85792,0.00245275,-0.104579,1.56884,0.87286,-0.433959,1.29471,0.512604,1.29969,3.38004,-0.890985,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,55.7978
-101.466,0.991229,0.058688,6,63,0,145.119,-0.619617,0.973354,0.975124,-2.33935,-0.363349,0.0493662,0.054789,-5.62193,-1.62528,-0.147823,-0.142658,-2.19492,2.97879,0.981775,0.993752,0.124125,6.71886,0.326703,-0.286241,1.95083,-2.96301,0.157163,-0.0409881,3.08292,0.209809,23.6251,26.9212,1.44419,0.464015,1.01473,4.67383,-0.94761,0.464015,1.01473,4.67383,-0.94761,1.21283,11.1533,13.0185,0.801099,0.679502,-0.561055,3.08978,0.923663,0.0714078,0.829358,0.700773,0.542502,-0.257588,1.95707,-1.24176,2.66563,-0.419237,-0.440483,3.07546,2.25627,1.24837,1.01786,0.862748,0.922478,-1.1961,1.35668,-1.04203,-0.619024,1.377,-1.47474,-0.0521893,1.00994,0.911148,0.61003,-0.72061,2.16201,0.513862,2.50874,1.6787,1.91958,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,48.8751
