# 22.5139, 8.79141, 47.7696, 15.1413, 41.0341, 30.2601, 53.8456, 27.7179, 8.87099, 14.1598, 7.76262, 14.1078, 9.96299e-06, 1.04254e-05, 1.05439e-05, 1.65072e-05, 17.9415, 10.0393, 34.1773, 16.7707, 5.60233, 12.6496, 3.50466e-05, 0.00025211, 0.410333, 0.507781, 0.664387, 0.464507, 0.494689, 0.719837, 0.276925, 0.427104, 0.579723, 0.00144401, 0.0416693, 0.00181364, 0.940867, 0.970301, 1.05658, 1.13032, 1.02252, 0.828511, 1.01932, 0.981265, 1.14015, 1.01853, 1.06288, 0.998358, 0.984611, 0.840951, 0.874506, 0.973819, 0.938823, 0.925656, 0.000514699, 0.000458097, 0.000501819, 0.00543064, 0.00589318, 0.00532363, 0.784259, 1.03431, 0.912146, 0.890156, 0.916645, 0.96846, 1.13389, 1.01769, 1.00451, 0.202053, 0.195904, 0.18011
135.647,0.709533,0.0728609,6,63,0,-103.305,3.81138,-1.42541,7.65954,0.998949,0.788687,-2.85963,-3.77994,0.0124244,12.4014,2.14909,-4.57713,-0.148434,3.59565,1.92128,-7.29589,0.99474,5.5593,-0.341889,1.88688,-0.00456851,0.695611,0.50733,6.07445,-0.000524798,0.114144,0.200911,0.0734968,162.611,-0.507575,-0.274369,-0.0452567,13.3366,-0.507575,-0.274369,-0.0452567,13.3366,2.34701,0.963021,0.064527,12.5177,2.06288,1.78712,0.0227609,0.0167645,0.834958,0.979729,2.69263,0.0107092,0.00776187,1.78141,1.3583,0.00265563,0.304201,1.11517,0.869495,-0.0598436,1.54733,1.83271,1.07671,0.0621019,2.12172,-0.282139,1.18051,-0.0457166,0.614949,1.51033,1.11696,-4.62655,-0.457046,2.23157,1.94879,-3.74885,2.51988,2.94918,1.4817,-4.20646,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,440.438
140.293,0.885908,0.0728609,6,63,0,-94.4685,9.38128,2.24238,6.26924,0.999032,8.37842,1.40304,17.7941,0.0127604,-3.81297,-1.07219,-0.814009,-0.149195,-4.47963,1.31719,-8.19108,1.00183,1.41496,0.242365,-2.19137,0.00687972,3.45839,0.490071,-1.23788,-0.000441891,0.405873,5.0108,1.1409,133.332,-0.288227,-0.128287,-0.284587,7.94903,-0.288227,-0.128287,-0.284587,7.94903,0.236702,0.90934,0.0772774,16.3611,-0.0974067,0.113266,1.87047,-0.0206427,0.924274,1.26061,-0.557226,-0.00477598,2.02571,0.179372,1.00196,-0.00158199,1.68344,0.795874,1.29465,-0.0748382,0.564731,0.0546813,1.15635,-0.0751766,0.184736,2.00407,1.12466,0.0674019,2.29288,0.113532,0.871412,-4.33145,2.37934,-0.450269,0.252479,-4.54221,-0.0782142,-0.815996,0.589052,-4.11286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,417.36
152.922,0.993228,0.0728609,6,63,0,-114.739,4.50282,1.42427,5.55295,0.998998,-0.813462,-1.28277,9.4675,0.0128345,-3.43843,-0.323978,-2.64472,-0.149106,1.84559,2.03346,-4.53014,1.00018,1.93537,-0.402762,-2.7098,0.000594217,0.720486,-0.0216222,-7.25486,0.013401,0.518016,3.55901,0.549821,165.387,0.76721,-0.0348304,-0.19516,13.0115,0.76721,-0.0348304,-0.19516,13.0115,2.96668,0.40725,0.0812391,12.4971,2.13395,1.85827,0.127437,0.0212915,1.08454,0.688456,2.47095,0.0129249,0.00429052,1.84793,0.822821,-0.00705826,0.307809,1.20092,0.757408,0.055707,1.46134,1.97055,0.926584,0.0674307,2.41147,0.0121105,0.848777,-0.0644637,0.0283053,1.62788,1.15828,-3.98927,-0.448896,2.53391,1.72651,-3.96594,1.90076,2.80236,1.41312,-4.23437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,442.516
147.796,0.884261,0.0728609,6,63,0,-119.211,-3.67407,0.616627,2.07406,0.998817,1.74784,-0.253278,9.41641,0.0133733,1.92952,-0.483319,-0.0986624,-0.1485,0.410265,1.66608,-2.94527,0.994754,0.134177,0.0872284,-3.36481,0.000617449,1.62563,-0.640688,-7.81224,0.0167944,0.321482,1.00314,1.40547,152.685,0.407221,0.830709,-0.197863,9.58659,0.407221,0.830709,-0.197863,9.58659,0.830156,2.55978,0.0550906,14.998,1.14641,1.93805,0.976833,0.000496235,0.535462,1.32036,2.90594,0.0284069,0.317266,-0.101941,1.03851,-0.000289855,1.05108,2.4719,2.50948,-0.0957104,1.5954,2.41434,0.308003,0.16293,3.62623,1.74055,2.02697,-0.084465,-0.857448,2.0984,0.999723,-4.37851,0.828683,1.42431,1.90766,-4.56659,1.71661,1.43991,0.485296,-3.25894,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,428.391
151.004,0.746873,0.0728609,6,63,0,-113.608,2.46069,0.111527,2.19344,0.999291,1.58705,1.29009,-12.2175,0.0128272,-0.95168,-1.44626,0.626816,-0.149399,0.767981,0.816029,6.38101,0.994174,4.64211,-0.662322,-1.51554,0.000111585,0.981393,-0.152391,5.50474,-0.0129376,0.465182,1.36518,1.04536,138.786,-0.573505,0.480387,0.22159,8.51627,-0.573505,0.480387,0.22159,8.51627,1.11498,0.665536,0.0551259,13.5349,1.11663,1.22614,0.967944,-0.00867063,2.53715,-0.532394,-0.539296,-0.00132734,1.18864,1.11147,0.497835,0.00250981,1.32775,0.403822,-0.57282,-0.00244884,1.73816,0.966629,1.99837,0.0156952,-1.13616,0.920569,0.251832,0.204866,2.99435,1.07024,0.099236,-4.02914,0.791861,0.461924,0.864071,-4.11684,1.33349,0.865792,1.75551,-4.98256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,421.423
150.687,0.980207,0.0728609,6,63,0,-113.684,1.82862,0.530844,1.16929,0.99922,-0.360305,0.328731,-2.16521,0.0131151,-0.100009,-0.346676,-0.306438,-0.149088,0.114972,0.493071,3.56542,1.00098,0.686016,1.56294,-1.149,0.00404801,-1.96989,-1.39167,2.20606,0.0161308,0.894109,0.682065,1.47709,147.146,-0.433419,0.403228,0.477671,10.5524,-0.433419,0.403228,0.477671,10.5524,0.363978,0.675825,0.215403,15.1,-0.164109,-0.065839,-0.580853,-0.0097673,1.23847,1.94893,-1.18899,-0.0189938,0.0309447,0.915732,0.722913,-0.000802879,0.353089,-0.589899,2.16959,-0.0430668,1.93525,2.0599,0.89565,0.0205426,1.27001,3.06983,3.27687,0.0635422,0.0852599,-0.0182781,1.71025,-4.78117,2.97576,-1.4989,-0.0856692,-4.53361,0.805101,1.77863,-0.300524,-4.3795,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,435.832
161.856,0.73774,0.0728609,6,63,0,-110.71,3.19475,1.93191,1.86131,0.99949,-0.481548,1.22693,0.241581,0.0130475,-1.63326,0.205736,-0.408403,-0.149087,0.0578936,-0.0294213,0.513751,0.996533,2.49486,-0.615528,-1.54051,-0.00413185,-0.200223,-0.232146,-0.506393,-0.012546,0.647129,1.70674,1.04561,133.492,-0.32927,-0.722491,-0.854522,8.37546,-0.32927,-0.722491,-0.854522,8.37546,1.28008,0.774063,2.45703,13.8344,1.68626,0.780909,-0.304959,0.0228024,-0.344611,0.592649,0.94427,-0.0337897,1.93417,0.534378,0.497646,0.0227824,0.724331,3.08534,-0.708372,0.0273427,-0.72712,1.09744,0.86637,0.0259941,2.38821,-0.578963,0.186805,-0.089508,0.754549,1.34372,1.63404,-3.59565,0.869456,2.23289,1.53176,-4.39613,1.73535,2.05797,0.75193,-4.19672,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,410.257
152.591,0.975851,0.0728609,6,63,0,-123.058,1.41737,1.54128,-1.06752,0.999078,0.289027,-0.539585,-0.182537,0.0133066,0.476384,-2.46425,0.501893,-0.149528,-0.414091,0.805069,1.60664,0.997321,1.91962,0.297246,-0.45475,0.0114486,-0.488476,-0.163334,0.667316,0.016476,2.09434,0.90617,1.04031,154.237,-0.108719,-0.307631,0.54889,11.4366,-0.108719,-0.307631,0.54889,11.4366,0.254222,0.881698,2.75441,15.2057,0.266949,1.55961,2.16748,-0.0403866,2.0905,1.35886,1.00301,0.0236993,-0.944291,1.97981,1.75468,-0.0203407,2.27266,-0.621962,2.61517,0.0538307,2.60809,0.177774,1.34942,0.0372351,-0.300127,2.77742,2.29594,0.0913014,1.25253,0.761506,-0.389875,-5.16459,1.63889,-0.112984,0.0443048,-4.51054,-0.0235188,0.148385,0.548277,-4.57783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,440.379
151.993,0.965135,0.0728609,6,63,0,-119.012,2.81201,1.64731,0.326831,0.99887,0.937468,0.665717,2.21011,0.0144237,0.939506,1.19723,-1.3843,-0.149097,2.32702,-0.413579,0.287999,0.998807,0.956101,-0.123424,-0.956597,-0.0148981,-0.32384,0.4984,-0.485509,-0.0156051,0.584015,0.230198,0.427988,135.058,-0.564182,-0.0790801,-0.129351,7.40702,-0.564182,-0.0790801,-0.129351,7.40702,0.786627,1.51923,0.326634,13.6925,2.71628,1.2522,-0.188497,-0.023208,0.468622,1.15089,-1.09858,0.0277407,1.59125,0.322994,2.75196,0.00544686,-0.0734923,1.04377,1.26897,0.06994,0.795331,2.11166,2.98734,-0.0131947,1.53691,-0.232108,0.800735,-0.0183107,1.53432,0.624205,1.41755,-4.34427,0.556058,1.64486,1.03975,-4.17126,2.1624,1.63573,2.8015,-3.82259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,410.011
152.011,0.853903,0.0728609,6,63,0,-117.949,-1.60443,0.683395,0.940215,0.998947,0.181475,-0.509934,-1.41522,0.0139744,-0.217679,-0.343943,0.295771,-0.148175,-0.148741,2.24381,2.26394,0.999119,3.31694,0.385351,-1.6511,-0.00908052,-0.418685,-0.991284,-0.256345,-0.002992,0.600329,0.592513,3.22142,119.636,0.210378,0.180959,1.26319,10.8391,0.210378,0.180959,1.26319,10.8391,1.62809,0.30597,1.27048,16.2054,1.2151,-1.02681,1.37973,-0.0194047,1.3827,0.914346,-2.03057,0.0160326,0.61456,0.656737,1.86935,-0.000508439,-0.0295169,0.386028,2.00702,0.0885213,2.62588,1.67638,1.72364,0.0777456,1.64973,-1.12529,0.91831,-0.0331867,1.81088,1.32707,1.6052,-4.17136,0.772525,2.36245,1.66888,-4.16055,1.71651,0.656363,1.18672,-3.54533,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,394.484
153.577,0.923877,0.0728609,6,63,0,-112.196,0.232061,2.49737,1.39945,0.99909,1.18978,-0.231399,-0.13879,0.0134729,-1.25233,-0.49877,-1.50784,-0.147806,0.851023,0.81477,1.5082,0.997279,3.29634,0.436565,-2.41329,0.00391155,-1.347,-0.763028,0.384839,0.0252523,0.488674,2.16923,0.327973,138.778,-0.324337,0.134689,0.0877456,6.84659,-0.324337,0.134689,0.0877456,6.84659,0.482721,1.39182,2.51055,12.0869,0.956021,2.25074,0.247622,0.0174804,0.312844,-0.4103,1.29823,-0.00858848,1.4378,-0.289513,-0.338415,-0.00306876,0.560216,-0.386071,1.68653,0.0185438,1.76916,1.80022,1.31718,0.0305007,1.45586,1.12727,0.493119,0.00795156,1.33206,2.21697,0.806602,-3.70377,2.09867,0.424318,2.28978,-5.42972,-1.10285,2.12956,0.686742,-4.92064,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,420.197
156.61,0.960788,0.0728609,6,63,0,-124.619,-0.373999,0.317158,0.0512823,0.999114,2.91915,0.763104,-0.343927,0.0128741,1.31292,-0.648851,-0.278383,-0.150181,-1.0126,0.898746,-0.315886,0.996866,1.66573,0.275816,-0.267002,0.00493242,-3.51383,1.49101,-0.287706,-0.0198104,3.7376,3.82259,0.513352,152.452,1.21314,0.505715,-0.100241,13.8062,1.21314,0.505715,-0.100241,13.8062,0.536691,0.410653,1.2902,16.376,1.13493,-0.628196,2.15295,-0.0218305,2.20852,2.05746,0.766319,0.0225543,0.528309,2.17248,2.39577,-0.00713205,-0.102779,2.17947,0.448517,-0.00842995,-0.0778131,1.13442,0.867874,-0.131065,0.567787,1.20947,1.39979,0.00725915,0.635624,0.0759705,1.30592,-4.35009,-0.30996,1.51728,0.0759753,-3.84396,3.08014,-0.126272,1.3386,-3.48665,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,427.817
