# 1.23994e-05, 1.39915e-05, 1.55331e-05, 2.01994e-05, 27.3767, 11.0345, 36.2964, 11.1316, 8.38814, 16.9748, 6.84854, 11.6339, 18.3873, 12.4813, 7.56103, 6.18407, 0.000219485, 0.000380243, 29.0935, 12.0582, 7.31879, 8.7914, 7.88186, 6.37159, 0.00204866, 0.0527258, 0.00193648, 0.51883, 0.461323, 0.528944, 0.301322, 0.417068, 0.562863, 0.328624, 0.432964, 0.504843, 0.0035343, 0.980252, 0.877111, 0.00749917, 0.812107, 1.1156, 0.948874, 1.16908, 1.03418, 1.05081, 0.881703, 1.20705, 0.887306, 1.09919, 1.05159, 0.954951, 1.06329, 0.90057, 0.899983, 1.04929, 0.918476, 0.950449, 0.971977, 1.07376, 0.260153, 1.11308, 1.12904, 1.18891, 1.0729, 0.9055, 0.88027, 1.03834, 1.03939, 1.14016, 0.912805, 1.15782
-143.062,0.862902,0.0767358,6,63,0,179.58,0.995981,15.3125,1.38353,2.00695,0.057113,-7.17597,1.0688,1.4139,-0.115588,-2.18584,2.03851,1.51064,0.998136,2.81527,-1.28117,4.8589,0.00937761,6.63054,-1.41529,0.513668,0.018053,-2.40638,1.41629,-3.50028,17.2743,0.392572,0.850743,0.517824,0.425082,0.867457,0.453429,-0.215269,0.425082,0.867457,0.453429,-0.215269,11.2878,1.94768,0.710122,0.257983,0.0243162,1.30265,0.0944327,0.541051,0.556687,0.954195,-1.71845,3.18907,1.00612,0.825354,0.480365,0.691462,-0.166743,0.93663,3.16384,1.36366,0.814382,2.37779,0.280445,1.61484,1.70016,0.740266,2.24143,2.34549,5.06626,2.1876,-1.67961,1.39869,0.976608,-0.343576,1.18005,0.728438,0.0925739,-0.353863,1.08991,2.10444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16.7409
-139.066,0.940496,0.0767358,6,63,0,181.309,0.996533,0.213496,3.24938,0.745469,0.0583152,0.33144,-0.370258,-0.200308,-0.118175,-3.39395,-1.42384,-3.56138,0.993051,-0.685186,1.99053,-2.99429,-0.0234143,1.60085,-0.0442432,1.37777,-0.0144568,-0.186893,0.1165,3.62325,19.2855,0.903425,0.415162,2.34044,1.78285,-1.46603,0.323193,-1.25539,1.78285,-1.46603,0.323193,-1.25539,12.4133,3.12723,0.721284,0.976616,0.0892952,2.20282,0.578099,1.40884,1.5045,0.536432,3.68117,-0.671771,1.4071,0.300327,1.94298,1.64388,-0.0110387,0.50754,-0.821699,2.69999,2.3135,0.297987,1.83093,0.0732119,0.645442,2.53252,-1.04467,-0.182627,4.9756,0.395367,2.91188,0.605033,0.707628,1.80123,0.815231,0.89002,2.79967,3.00967,1.85692,0.0361835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-14.141
-150.994,0.884771,0.0767358,6,63,0,186.971,0.993706,0.313914,1.44886,1.1207,0.0571296,-0.34038,-1.11456,-0.437319,-0.117995,-1.7637,1.18309,1.17822,0.991021,2.57164,0.77164,1.81203,0.0249867,-7.44873,-6.00681,4.91178,0.0112122,4.20607,8.80551,-0.13791,16.812,0.681031,0.382073,0.185582,0.201763,0.874578,0.335533,0.174885,0.201763,0.874578,0.335533,0.174885,10.7913,1.36918,0.354127,4.40936,-0.038802,-0.200164,1.37631,0.556819,0.487074,1.48265,-1.72365,2.53365,0.445626,1.79764,0.36963,0.363136,-0.064507,1.61948,2.81347,-0.700336,-0.14173,1.6337,0.202862,1.95603,0.744814,-0.817757,3.0697,1.93219,4.385,1.38377,-0.713979,1.4422,1.38279,0.415868,1.21349,1.1141,-1.15734,-1.11467,-0.0275362,2.27457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-21.6692
-134.671,0.981013,0.0767358,6,63,0,180.598,0.998159,1.0654,3.90614,-1.0829,0.0587763,0.231805,-0.047993,1.49484,-0.120846,0.409917,2.87089,-2.80435,0.995403,1.37452,-3.00839,0.0668075,0.0068133,0.813837,-5.85545,2.26098,0.0251803,-1.00376,5.37832,0.322261,16.477,0.870147,0.178528,0.214479,0.968847,0.401712,0.256389,0.0895702,0.968847,0.401712,0.256389,0.0895702,11.2066,0.683197,0.402691,0.45388,-0.0035034,-0.459534,1.72882,0.207405,1.37211,2.01122,-1.71529,2.9421,1.31808,1.28076,0.366776,0.658062,-0.0400151,1.49248,1.5449,1.13569,0.89848,0.212605,0.890665,1.57385,-0.348483,0.874748,1.91897,1.42711,4.54747,2.07976,1.37623,0.972532,0.6897,0.693467,2.69448,0.875329,-0.090586,-0.922856,-0.154338,-0.32328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-18.4777
-143.708,0.968646,0.0767358,6,63,0,171.889,0.995029,0.818072,2.41729,1.58238,0.0580805,0.0119042,-0.971739,-1.84358,-0.116573,0.220434,6.96591,0.343513,0.997001,2.04337,-5.10114,4.37522,-0.0223876,-2.18145,-3.22617,-4.74561,-0.0311617,-0.931692,4.41535,1.95608,21.9739,0.642496,0.491447,0.343525,-0.697215,-0.519577,0.656439,0.168345,-0.697215,-0.519577,0.656439,0.168345,14.1933,1.44837,0.988636,0.521085,-0.0511543,0.802235,-0.306167,0.895119,0.769092,1.56525,2.50531,0.0850417,0.259182,1.17076,1.42747,1.27095,0.127836,0.730418,0.906446,1.05616,-0.331855,0.826417,2.08692,0.263335,1.82603,1.28357,0.13147,-0.0481592,4.49513,1.05956,0.577656,1.56071,3.7447,1.78858,0.381051,1.29091,-0.880645,0.419895,1.80104,2.89515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-18.1972
-140.661,0.85233,0.0767358,6,63,0,178.409,0.995857,1.56546,-0.242374,0.298491,0.0550739,2.5777,1.53327,0.80051,-0.120793,0.476544,-2.42245,0.458553,0.995462,2.0765,3.42356,2.79005,0.0174138,-0.489502,-1.75126,1.25478,-1.19541e-05,-0.929737,4.031,5.12461,13.1932,1.4194,1.49663,0.643378,1.77086,-0.25046,0.631169,-0.207557,1.77086,-0.25046,0.631169,-0.207557,10.6268,0.210264,0.661146,0.0749341,-0.052386,0.143248,1.13441,2.29734,0.196543,-0.528261,1.00053,1.02964,2.31273,1.35248,0.999975,1.84214,-0.197408,1.17122,1.00889,0.818965,1.15753,1.11243,-0.773398,2.33453,1.1793,0.91723,1.07775,2.1612,5.04892,0.804851,1.35619,0.922134,-1.74297,1.37072,0.903192,1.76375,2.73079,0.780169,1.24477,0.349453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.8873
-144.292,0.903049,0.0767358,6,63,0,191.121,0.998091,-2.50149,6.71281,0.446143,0.0597471,-1.65876,-6.94429,0.938833,-0.11612,-2.43367,5.30102,-0.0444321,0.995874,0.7189,-5.35876,1.01375,0.0134683,1.54976,-0.917616,1.02236,-0.0204212,0.124664,-0.0696879,1.30915,19.0929,0.492095,0.269011,0.752551,0.913727,-0.838417,0.114806,-0.531896,0.913727,-0.838417,0.114806,-0.531896,11.4205,1.72997,0.0782127,1.61387,0.0177103,-0.144017,1.3951,1.5056,1.13065,2.54,1.95029,0.35839,-0.235299,3.99319,2.86736,-0.121693,0.0847185,-1.2054,1.33814,2.08723,2.10339,1.73323,0.78413,0.911808,-0.513865,0.340078,1.0832,0.494453,5.13192,2.16753,-0.923077,-0.509184,0.986636,1.92252,-0.33558,-1.26254,-0.576492,2.10293,1.11588,1.97918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-14.7145
-142.358,0.953816,0.0767358,6,63,0,172.411,0.99832,-2.98354,-0.23907,1.55818,0.0580724,0.137435,-0.675425,0.0205858,-0.119932,-1.35306,9.78912,-0.457777,0.991886,0.984536,-0.408508,1.2918,-0.0193381,-0.203267,2.81238,0.181086,0.00382331,1.39457,-0.13189,1.65198,17.3524,0.41446,0.0641076,0.819837,0.0844077,0.412003,0.277139,0.0804511,0.0844077,0.412003,0.277139,0.0804511,11.6124,1.65094,3.42016,1.33841,-0.039475,2.32912,0.0289785,0.833494,1.00022,-0.431504,0.511858,1.49317,1.26923,-1.80885,-0.565686,1.7991,-0.102269,3.59159,0.506484,-0.0104925,0.341833,0.452287,0.950625,1.32281,2.43214,1.85502,0.794041,1.97188,4.03121,-0.437929,2.37003,2.58874,1.21611,-0.392925,2.30567,3.2962,2.63519,0.294648,0.891251,0.562191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-20.1913
-136.019,0.799672,0.0767358,6,63,0,173.801,0.99325,0.782435,-0.247996,1.54846,0.0568197,-1.83374,0.485993,1.44081,-0.116805,-0.897641,9.78049,-0.415705,1.00187,0.199303,-3.48884,-0.864901,0.00462999,-0.193459,3.21206,-0.233469,0.0167919,-2.28134,0.100103,-2.91315,17.614,1.57871,0.0685704,2.60571,-0.547566,-0.732139,0.0902916,-0.42439,-0.547566,-0.732139,0.0902916,-0.42439,10.4603,0.501819,0.242977,0.222202,0.0286803,0.0159968,-0.762381,2.07934,-0.271703,2.07199,0.110686,2.4265,1.10481,0.370588,2.07034,1.61423,0.101177,0.492284,1.67486,0.738506,0.458151,0.792528,1.96474,0.703718,-0.493103,1.06596,2.0116,0.662867,4.1261,0.764706,1.16008,-0.732808,0.615444,-0.252438,0.867457,-0.099157,2.49248,0.99389,2.41507,2.57153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-23.5234
-136.185,0.961271,0.0767358,6,63,0,166.222,0.992375,1.70976,4.88927,0.157131,0.0602301,0.403287,0.743355,-0.22376,-0.119577,-1.3912,0.572072,0.54679,0.992905,0.549473,1.90684,1.17699,-0.0145972,3.55641,3.65706,0.87861,-0.0297804,2.79045,-1.39516,0.114645,17.3931,0.818408,0.0878332,1.49341,1.24727,-0.806686,0.0350256,-0.295814,1.24727,-0.806686,0.0350256,-0.295814,13.6004,1.0523,0.385206,2.90105,-0.0278633,2.40839,2.72687,0.386182,3.20586,-0.52181,1.93252,-0.625521,1.09027,2.16702,-0.471239,0.857577,0.00783499,0.442513,-0.117123,0.927974,0.863684,1.80318,0.829163,0.148528,2.63503,0.759351,0.0715171,1.02035,4.95961,0.908361,0.0663061,2.9755,2.03078,1.72169,1.68176,2.07975,0.320444,2.37002,0.278322,-0.204829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.4904
-135.192,0.872017,0.0767358,6,63,0,169.577,0.991531,-0.372576,1.97204,0.814447,0.0600022,0.580381,3.13574,-0.712468,-0.118643,-4.37156,-0.07942,-0.98989,0.993418,3.41679,1.03995,0.620427,0.0146691,-5.0555,0.115148,-0.913152,0.0282185,3.44575,-3.68926,-0.34657,18.6284,0.687092,2.11223,2.22946,0.517363,1.07494,0.167933,-0.443777,0.517363,1.07494,0.167933,-0.443777,10.0146,1.84167,0.330566,2.12154,0.00500783,-0.408695,-0.71937,1.55817,-1.08965,2.46371,-0.115486,2.50446,0.759592,-0.268477,2.23583,1.13065,0.0178239,1.15048,2.1153,1.07177,1.30575,0.264774,1.07412,1.82797,-0.368149,1.53145,1.84035,0.721644,4.09318,0.765637,1.75217,-0.858103,0.0956793,0.239234,0.545739,-0.0627086,1.45817,-0.483459,1.68416,2.16126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-24.7705
-131.147,0.983953,0.0767358,6,63,0,173.857,0.993613,-1.31282,7.97418,1.67891,0.0558423,-1.53214,-5.72007,-0.30731,-0.122031,1.08234,2.98479,-0.661587,0.995859,1.70599,-0.331349,0.883865,-0.0390095,-0.953866,1.88967,-0.420841,-0.0197921,0.206053,0.269119,-0.498407,17.1039,0.863076,0.315989,1.0398,0.688142,-1.21138,0.373181,0.335018,0.688142,-1.21138,0.373181,0.335018,11.5082,2.38608,0.499063,1.40795,-0.00146061,1.74692,1.15779,-0.282493,2.22636,0.12344,1.40433,-0.476262,1.13844,2.48555,-0.500666,0.593915,-0.0296215,2.21117,0.529565,0.990755,0.578561,0.0177075,1.7614,0.475728,1.07965,0.991134,-0.588196,0.690613,5.32496,0.695662,-0.181626,1.69594,2.04086,2.27887,1.64849,2.17378,0.782948,1.28705,0.393702,-0.697795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.5612
-138.431,0.723424,0.0767358,6,63,0,175.1,0.999072,3.71807,9.06838,3.00311,0.0580768,-0.700351,2.74923,0.115032,-0.117876,1.08306,-4.04506,0.14672,1.00135,0.621899,-5.27367,0.485169,-0.0139765,-1.15405,-4.37469,0.0821741,0.0273367,-0.166433,0.742241,0.554735,17.8513,0.171058,0.0141936,1.40402,0.407067,0.157292,-0.044539,-0.303014,0.407067,0.157292,-0.044539,-0.303014,11.0733,1.67457,0.177237,2.07205,0.0413167,2.4193,0.302248,0.914236,0.653517,0.0230879,3.80226,0.741482,0.198353,-0.0299501,2.6729,0.210583,0.0485802,0.830231,0.0242073,0.837837,0.612299,0.835077,1.13927,1.20344,2.50405,-0.327527,-0.639695,0.286351,4.4543,1.14036,1.61326,1.08313,1.19824,1.79722,0.862244,1.05056,1.3874,0.324339,0.306226,0.440366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.4534
-139.597,0.993705,0.0767358,6,63,0,179.481,0.995535,-0.502572,8.09658,-1.81436,0.0567927,0.951613,9.7796,-0.652486,-0.119386,-5.27128,-3.95085,-0.638672,0.99602,2.08366,-2.01554,1.61633,-0.0170645,1.69027,-3.23822,0.497395,0.00298521,-0.321739,3.08786,0.572662,17.6936,0.35467,0.0413196,0.77866,1.41626,0.355135,-0.0306171,-0.578644,1.41626,0.355135,-0.0306171,-0.578644,11.3109,1.88903,0.0873249,0.912293,0.0348949,3.22919,0.882577,1.51349,0.761353,-0.879961,2.22132,2.51958,-0.115946,0.27379,2.17295,1.32314,-0.0408068,-0.784002,0.651821,0.934996,1.48982,0.930543,-0.0248507,0.92919,2.18992,0.532738,-0.379487,1.62851,4.72041,1.92026,0.704394,2.11491,0.898426,0.897505,0.171417,-0.353973,1.52855,1.23655,0.221878,2.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-14.8668
