# 7.46796, 4.85379, 9.34909, 7.42045, 1.06153e-05, 1.44715e-05, 1.20653e-05, 2.33827e-05, 28.5004, 28.7323, 68.7595, 20.9506, 1.09932e-05, 1.45366e-05, 1.28843e-05, 2.33957e-05, 6.0089, 6.0708, 0.00032159, 0.00218015, 44.8629, 18.5989, 0.000482454, 0.00221525, 0.336977, 0.422865, 0.440028, 0.00345927, 0.103045, 0.00309624, 0.428352, 0.472322, 0.789426, 0.00388022, 0.102549, 0.00322887, 0.876574, 1.04602, 1.03399, 0.779706, 0.902627, 0.992777, 0.216388, 0.549295, 0.928985, 0.0485638, 0.173528, 0.5686, 1.05316, 1.10769, 0.931865, 0.961059, 0.901745, 1.15323, 0.487769, 0.538007, 0.526571, 0.195171, 0.299005, 0.231337, 0.98147, 1.07071, 0.870986, 0.596489, 0.746042, 0.865654, 0.961117, 1.06631, 1.08356, 0.887958, 0.768196, 0.926253
126.643,0.442806,0.0750374,6,63,0,-85.985,-1.36925,0.998411,3.51281,0.999078,-2.06705,0.0197469,1.01634,0.0250168,1.90922,-0.15059,-0.730421,-0.149838,3.10692,0.997463,2.32715,0.999533,1.43024,0.0131794,-3.22729,-0.00387876,-0.841743,-0.183732,-0.850906,0.273963,0.602087,64.5582,0.0701488,62.7072,-0.501223,3.03665,-0.0725314,4.93538,-0.501223,3.03665,-0.0725314,4.93538,0.510628,14.5954,0.809253,13.0127,1.49214,-0.193066,-0.556448,3.04791,0.351826,2.22623,0.909399,1.28696,0.527241,3.08151,2.85994,1.89013,0.623507,0.140867,1.0011,0.440789,1.42732,0.0173304,0.697794,0.825675,1.7967,0.802404,-0.126282,0.0165873,1.08332,-2.52482,2.38625,1.10886,2.57835,2.16524,1.23761,0.849423,0.649213,-0.732815,-0.177706,0.656423,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,339.705
117.122,0.974912,0.0750374,6,63,0,-89.6239,3.43865,0.998241,0.15553,0.997258,-2.42334,0.0199885,-0.593577,0.0267626,-0.121042,-0.14854,2.1407,-0.148364,7.23139,0.995525,0.942623,0.999054,-0.0130626,0.0197126,3.55524,-0.0495391,0.886803,-0.170973,1.33653,0.330199,0.464216,71.5817,0.115756,64.2252,-0.116032,5.11159,-0.21358,3.96805,-0.116032,5.11159,-0.21358,3.96805,0.159553,13.6007,1.8745,15.086,2.9176,-0.44457,0.498313,2.68373,-0.594337,1.40181,-0.692573,1.55543,2.06674,1.7435,1.88258,2.7613,0.604725,0.0225723,0.405238,0.330773,1.22387,0.672505,2.39152,0.481063,0.744941,1.36207,-0.727291,0.325162,-0.176022,-3.36236,0.818257,1.78003,2.87925,1.73734,0.010124,-0.44801,1.68044,-0.708224,2.26595,1.20111,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,351.161
118.586,0.913283,0.0750374,6,63,0,-86.1012,3.51272,0.99833,-1.42287,0.997271,-2.09756,0.0202267,-0.627253,0.0262589,0.270027,-0.149989,0.971993,-0.148556,7.61641,0.994691,1.88428,0.999263,0.484095,0.0214819,3.05,-0.0502743,0.396665,-0.163788,1.32087,0.331231,0.534539,73.3068,0.198275,64.1299,-0.00958177,4.00228,-0.351411,4.10882,-0.00958177,4.00228,-0.351411,4.10882,0.134008,13.3493,2.18137,15.91,2.80597,-0.672581,0.668894,2.80385,-0.621549,1.30556,-0.493465,1.36615,2.06749,1.26834,1.98419,2.67841,0.551789,0.0762216,0.014439,0.263585,1.03293,0.59555,2.43539,0.59844,1.17644,1.48559,-1.10531,0.473408,-0.191888,-3.29146,1.09684,1.69889,3.01394,1.76271,-0.117727,-0.354092,1.69641,-0.882539,2.12176,1.51043,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,353.469
131.611,0.92613,0.0750374,6,63,0,-92.51,0.531556,0.999469,2.19805,0.999051,-5.40463,0.0222314,-0.62317,0.028448,-1.48021,-0.149821,0.844417,-0.148317,2.16711,1.00047,0.475905,0.994532,1.57439,-0.0049539,-2.23411,-0.0131241,-0.972738,-0.199463,0.625736,0.375105,1.18127,77.9698,0.525007,74.9724,0.161421,4.79507,0.309564,1.48235,0.161421,4.79507,0.309564,1.48235,0.0671934,16.5366,1.31296,14.8115,0.763492,-0.832395,1.06263,2.42684,2.58667,0.751481,0.354231,1.3634,0.525403,2.17098,1.79979,2.33658,0.69224,-0.157233,0.938928,0.909289,0.656242,0.503069,1.2246,0.647389,-0.446578,0.0752911,1.05251,1.3269,1.51791,-1.55415,1.31969,-0.136641,2.67791,2.34304,0.508645,1.07644,1.07472,0.745311,-0.169633,-0.163061,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,363.687
127.543,0.992882,0.0750374,6,63,0,-95.4029,-3.68655,0.997957,0.568708,0.997499,-1.15545,0.0216339,-1.51054,0.0212354,-0.749844,-0.151211,-1.06773,-0.151821,2.57641,0.999367,-0.331973,1.00096,-0.817993,0.0306341,-0.133995,-0.0281827,-0.81292,-0.236107,1.43886,0.193062,0.152564,79.2633,0.709446,62.5497,-0.150052,4.69114,-0.396029,6.92025,-0.150052,4.69114,-0.396029,6.92025,0.586352,11.9364,0.649239,15.3854,1.18142,-0.800284,0.622252,1.94311,0.299592,1.09619,2.73855,2.73028,0.98808,-0.237096,-0.0530561,1.1598,1.27874,-0.00427118,1.20783,-0.377403,1.34847,0.18801,0.621453,1.11495,2.27062,2.54209,1.20557,0.0300547,0.394594,-2.60099,0.572067,1.16673,0.451375,2.50937,2.04701,0.688248,0.890031,1.11201,1.71595,2.3601,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,350.399
131.131,0.92128,0.0750374,6,63,0,-93.0393,0.388947,0.997386,2.10546,0.998779,0.366451,0.0206405,-0.225435,0.0264996,4.70826,-0.151518,0.432348,-0.149928,-3.87061,0.9993,2.26425,0.996243,1.27957,0.0228574,-1.72072,-0.0121132,0.851253,-0.15692,-2.10145,0.327213,0.876612,73.4034,1.25666,81.7945,1.10393,2.96249,-0.387669,8.96687,1.10393,2.96249,-0.387669,8.96687,1.49977,17.6081,0.40449,15.7066,1.74202,-0.537301,1.67848,2.41257,0.691197,1.41471,0.314087,2.46679,1.41058,1.72713,2.32829,3.51252,1.39303,-0.0980675,0.948271,0.937794,1.12501,0.600218,1.56496,1.58536,0.0576276,2.1788,1.1046,1.28996,0.286794,-1.23882,1.25777,-0.589973,1.79579,1.41991,0.468956,1.66106,1.04823,0.66083,0.389609,-0.0495813,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,368.206
123.449,0.996171,0.0750374,6,63,0,-97.1048,-1.2967,0.996989,1.73989,0.997577,1.57235,0.0250373,0.538989,0.0200548,7.74339,-0.151454,-0.139125,-0.151111,-5.25197,0.998062,2.295,1.00087,4.15382,0.0352024,-0.6083,-0.0290854,-1.01391,-0.315449,-1.58881,0.187919,0.425666,76.4931,2.78522,68.7153,0.374108,6.67027,0.743612,2.44027,0.374108,6.67027,0.743612,2.44027,0.460312,13.4308,0.595424,15.348,0.250627,-1.06451,0.862332,3.10151,0.75308,1.5611,2.74705,2.27365,0.0141438,0.527334,-1.99983,1.67403,0.646909,0.171515,-0.362334,-0.720288,0.02735,0.0477435,0.988037,0.572007,1.72242,1.68644,0.956041,-0.105545,1.48842,-1.43829,0.578199,1.17598,0.22029,1.99077,1.38222,-0.698936,1.60261,1.53264,1.04282,1.28722,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,355.764
125.129,0.9638,0.0750374,6,63,0,-87.1008,-0.211677,0.997814,3.69164,0.999874,0.993295,0.0197637,1.47016,0.0228548,-5.13781,-0.150661,0.649637,-0.148187,6.50196,0.996989,1.60706,0.994713,3.2664,0.0339612,-2.94604,0.00554869,-2.36709,-0.143569,-1.34614,0.216,1.83162,72.9884,1.27747,74.2609,1.29279,2.51098,-2.08877,5.01685,1.29279,2.51098,-2.08877,5.01685,1.09548,14.7145,4.03632,13.0535,2.99348,-0.738881,0.525712,0.411734,1.57633,1.19471,0.720088,2.37532,1.85687,0.601087,3.10956,2.07764,1.7121,-0.097656,2.05568,-0.168741,1.65672,0.527885,0.315756,0.649613,0.995728,0.607755,2.07675,0.605009,0.615725,-1.93472,1.98207,-2.29899,1.71912,1.18027,1.36174,1.92417,2.20779,0.784738,0.370916,-0.598035,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,358.627
117.588,0.966212,0.0750374,6,63,0,-89.9058,1.66729,0.999265,-0.318135,0.997614,-0.808869,0.0175164,0.866556,0.0239186,0.70417,-0.146737,1.13919,-0.148984,8.83431,0.999799,0.888913,0.995314,0.684352,0.00246247,-0.911582,-0.0520597,-1.23233,-0.0919602,0.108424,0.252121,1.46899,94.907,2.17335,73.7701,-0.152358,10.6442,2.67387,6.05917,-0.152358,10.6442,2.67387,6.05917,0.0941233,14.222,6.18861,14.3152,0.0709742,-0.411176,-0.0866561,3.91697,0.744557,0.779165,-0.566135,2.67069,0.354133,2.7963,0.782907,2.84566,-0.302906,0.08154,-0.610366,0.0809132,0.410018,0.175886,1.85919,1.27102,2.03193,1.36453,-0.69671,0.992979,1.5303,-2.3082,-0.491569,2.50166,1.04897,2.31284,-0.736497,-0.083408,-0.150805,1.8766,0.389258,0.752463,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,375.884
105.398,0.677692,0.0750374,6,63,0,-68.0114,0.751899,0.99871,1.74889,0.999634,-2.57856,0.0277508,1.36164,0.0231379,2.31484,-0.151177,-0.849895,-0.145615,14.538,1.00227,0.914715,0.994471,1.39284,0.0103823,-0.922155,0.0259868,0.417454,-0.366768,0.079165,0.250587,2.40763,52.9582,1.85047,69.1429,-0.430099,-0.316089,-2.76574,6.62878,-0.430099,-0.316089,-2.76574,6.62878,0.0930081,16.706,4.44952,16.8217,1.74004,-1.48843,2.87133,0.483486,0.458219,2.07221,2.68293,1.40405,0.136116,-0.718467,1.62052,1.02144,2.28334,-0.0919673,2.62892,0.0977632,1.33204,1.55983,0.108098,0.0130093,0.0972096,0.825293,1.92861,-0.0376331,0.922292,-0.0558253,2.74202,-2.20167,1.49274,0.188765,2.09218,1.3495,1.73658,0.20176,1.06424,0.735497,4,4,4,4,4,4,4,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,322.8
120.177,0.869179,0.0750374,6,63,0,-77.8717,1.49658,0.998201,3.1231,0.996426,2.7046,0.0157397,-2.15158,0.0227308,-0.17639,-0.148436,-0.227167,-0.148034,0.401248,0.992063,1.15456,0.998816,0.99514,0.0144228,-0.119489,-0.0470523,1.04391,-0.0817498,-0.606823,0.228718,2.51052,100.556,2.28068,74.8,-0.13873,10.2671,1.82894,3.42456,-0.13873,10.2671,1.82894,3.42456,0.224804,14.1556,1.96994,13.6051,0.243413,-1.01411,-0.703432,3.86833,1.82356,1.6171,-0.214487,2.85534,2.07659,2.83103,0.292269,3.38939,-0.246951,-0.270701,-0.592521,1.00626,0.599685,0.495294,1.85771,1.72526,2.05704,1.84552,0.136803,1.53322,1.11782,-1.72554,-0.767478,2.23805,0.468978,2.11946,-0.434745,-0.21808,0.256513,1.79862,0.861329,0.197455,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,381.021
123.169,0.788817,0.0750374,6,63,0,-79.4247,1.62824,0.998167,0.733872,0.999739,-0.459394,0.0264354,-0.229405,0.0272618,0.0773037,-0.15048,-0.151504,-0.150976,0.990511,1.00134,0.769812,1.00142,1.00375,-0.000548305,-0.397156,0.0168447,0.287719,-0.29207,-0.561326,0.304044,2.25733,57.4894,0.795196,58.2302,0.111641,0.203009,-0.73799,5.52401,0.111641,0.203009,-0.73799,5.52401,1.56214,17.0765,1.56788,17.5434,1.5085,-1.39724,2.64765,1.41246,0.436007,1.79043,1.56639,1.72819,-0.502914,-0.93495,1.90351,1.53101,2.31158,-0.218939,2.70513,0.00910206,1.47151,0.487693,0.380548,-0.0813932,0.494958,0.901184,2.57801,0.0643201,0.464468,-2.32344,3.16378,-1.28512,2.14097,0.940219,1.67846,1.81761,1.86562,0.364921,1.36783,0.837404,4,4,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,324.225
140.16,0.945038,0.0750374,5,31,0,-91.1426,0.347221,0.999747,0.253486,0.997769,-0.0110274,0.0234897,0.3717,0.0234658,-0.216782,-0.146952,-0.593942,-0.146304,1.79006,0.996263,1.29688,0.999669,1.63648,-0.00151127,-0.763664,-0.0241706,0.528215,-0.235038,-0.353836,0.244336,0.277749,72.5015,1.83512,71.7255,-0.270939,2.11881,1.77961,5.75648,-0.270939,2.11881,1.77961,5.75648,1.65366,16.3334,2.38602,14.2517,1.20234,-0.550174,1.28034,1.57705,-1.04997,2.04144,1.71243,2.00378,0.391768,0.0334725,1.13104,1.63121,0.724013,-0.110645,0.743944,0.0954948,1.33501,0.130945,0.290317,0.684234,0.697024,1.47364,0.474904,0.132984,0.626517,-2.06587,0.538493,-0.278953,0.401381,0.717966,1.22422,0.11546,2.83856,-0.703438,1.60111,-0.981724,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,361.25
